Timestamp	Min	Average	Max
1332657300	168927	241247	24581
1332657600	175217	246588	32775
1332657900	171438	240916	32776
1332658200	172265	242157	32777
1332658500	172001	241761	32777
1332658800	166266	237252	24583
1332659100	170418	239383	32779
1332659400	167539	235062	32779
1332659700	159341	226857	24585
1332660000	165077	231366	32781
1332660300	167986	235732	32782
1332660600	171011	244372	24587
1332660900	172813	242976	32783
1332661200	174739	245867	32784
1332661500	174466	245457	32784
1332661800	168211	240169	24589
1332662100	172160	241995	32786
1332662400	167390	234835	32787
1332662700	169666	242352	24590
1332663000	173438	243911	32788
1332663300	171966	241702	32789
1332663600	170026	242891	24592
1332663900	174079	244873	32790
1332664200	171937	241657	32791
1332664500	168344	236264	32792
1332664800	172603	242657	32792
1332665100	167871	239656	24595
1332665400	166059	232834	32794
1332665700	170981	240221	32794
1332666000	163972	233802	24596
1332666300	161100	225389	32796
1332666600	163389	228825	32797
1332666900	160251	224115	32797
1332667200	164849	231015	32798
1332667500	166996	234237	32799
1332667800	169494	237986	32799
1332668100	171429	240890	32800
1332668400	163861	233633	24601
1332668700	168274	236154	32802
1332669000	168845	237011	32802
1332669300	163666	233341	24602
1332669600	158756	221867	32804
1332669900	158494	225577	24603
1332670200	167898	235589	32805
1332670500	162111	226902	32806
1332670800	158776	225999	24605
1332671100	172946	243164	32807
1332671400	175825	247484	32808
1332671700	171847	241514	32809
1332672000	171182	244619	24607
1332672300	173371	243801	32810
1332672600	165469	236043	24608
1332672900	167156	234471	32812
1332673200	163970	229690	32812
1332673500	164313	230203	32813
1332673800	159236	226688	24610
1332674100	163473	228942	32814
1332674400	169386	237817	32815
1332674700	156764	218872	32816
1332675000	174841	246003	32817
1332675300	173058	243326	32817
1332675600	172824	242976	32818
1332675900	175050	250421	24614
1332676200	177937	250648	32819
1332676500	174743	245854	32820
1332676800	170995	244333	24616
1332677100	173553	248173	24616
1332677400	172601	242638	32822
1332677700	178795	251935	32823
1332678000	181224	255580	32824
1332678300	176674	248751	32824
1332678600	178125	255034	24619
1332678900	180151	253968	32826
1332679200	178710	251805	32827
1332679500	178576	251603	32827
1332679800	176299	252292	24621
1332680100	175317	246711	32829
1332680400	169586	242215	24622
1332680700	171279	240650	32830
1332681000	177910	250603	32831
1332681300	173512	248108	24624
1332681600	177764	250382	32832
1332681900	176088	251974	24625
1332682200	179067	252338	32834
1332682500	173132	243430	32834
1332682800	173656	248323	24626
1332683100	173211	243547	32836
1332683400	172643	246802	24627
1332683700	174653	245711	32837
1332684000	173030	243274	32838
1332684300	170996	240221	32839
1332684600	166086	236960	24629
1332684900	175814	247452	32840
1332685200	168528	240624	24631
1332685500	171525	241014	32842
1332685800	171940	245743	24632
1332686100	169642	238187	32843
1332686400	170689	243866	24633
1332686700	179274	252643	32844
1332687000	178308	255300	24634
1332687300	178859	252019	32846
1332687600	175269	250739	24635
1332687900	179669	253234	32847
1332688200	179046	252299	32848
1332688500	177282	253760	24636
1332688800	183617	259159	32849
1332689100	172063	245925	24638
1332689400	174311	245191	32851
1332689700	173481	243944	32852
1332690000	178616	255761	24639
1332690300	178818	251954	32853
1332690600	176314	252305	24640
1332690900	175356	246757	32854
1332691200	168800	241027	24641
1332691500	170194	243119	24642
1332691800	178564	251571	32857
1332692100	178345	255352	24643
1332692400	184105	259887	32858
1332692700	175792	251519	24644
1332693000	179210	252539	32859
1332693300	175693	251370	24645
1332693600	182154	256957	32861
1332693900	175771	251486	24646
1332694200	169222	241657	24647
1332694500	171987	241696	32863
1332694800	173337	243723	32864
1332695100	166261	237213	24648
1332695400	171528	241007	32865
1332695700	175763	251473	24649
1332696000	176061	247809	32867
1332696300	176156	247952	32867
1332696600	178326	255320	24651
1332696900	173400	247926	24651
1332697200	180321	254202	32869
1332697500	176483	252552	24653
1332697800	178854	252000	32871
1332698100	173453	248004	24654
1332698400	173691	248361	24654
1332698700	176085	251954	24655
1332699000	181868	256522	32874
1332699300	176419	252455	24656
1332699600	180722	258912	24656
1332699900	178025	250752	32876
1332700200	175056	250408	24657
1332700500	171238	244678	24658
1332700800	171818	245548	24658
1332701100	173823	244444	32879
1332701400	165889	236648	24659
1332701700	168395	240409	24660
1332702000	177204	249518	32881
1332702300	175148	250544	24661
1332702600	176468	248413	32882
1332702900	172712	246887	24662
1332703200	179624	257262	24663
1332703500	177551	254150	24663
1332703800	178928	252104	32885
1332704100	174950	250246	24664
1332704400	176249	252195	24665
1332704700	180483	254436	32887
1332705000	174674	249830	24666
1332705300	167475	239026	24666
1332705600	167648	239285	24667
1332705900	168359	240351	24668
1332706200	170801	239903	32891
1332706500	172164	246062	24669
1332706800	171727	245405	24669
1332707100	175714	251389	24670
1332707400	169849	242586	24670
1332707700	169559	242150	24671
1332708000	174633	245652	32895
1332708300	173269	247718	24672
1332708600	168486	240539	24672
1332708900	174050	244775	32897
1332709200	173936	248719	24673
1332709500	171902	245665	24674
1332709800	172648	242670	32900
1332710100	170214	243132	24675
1332710400	175916	247575	32901
1332710700	176010	251831	24676
1332711000	166786	237986	24677
1332711300	167691	239344	24677
1332711600	168133	240007	24678
1332711900	169464	237889	32905
1332712200	165289	235738	24679
1332712500	169555	238025	32906
1332712800	170003	242813	24680
1332713100	164764	230833	32907
1332713400	168355	240338	24681
1332713700	169038	241364	24681
1332714000	166853	238083	24682
1332714300	172807	242904	32910
1332714600	171433	244957	24683
1332714900	168468	240507	24684
1332715200	167215	234510	32912
1332715500	164261	234192	24685
1332715800	170584	239565	32914
1332716100	163292	232737	24686
1332716400	167385	234764	32915
1332716700	160677	228812	24687
1332717000	158717	225869	24687
1332717300	158785	221854	32917
1332717600	165838	236557	24688
1332717900	166075	232795	32919
1332718200	164094	233938	24690
1332718500	168028	235725	32920
1332718800	165367	235849	24691
1332719100	170448	239357	32922
1332719400	166263	237193	24692
1332719700	167332	238798	24692
1332720000	169630	238129	32924
1332720300	165246	231548	32925
1332720600	165744	236414	24694
1332720900	167813	239519	24694
1332721200	165212	231496	32927
1332721500	165870	236602	24695
1332721800	177142	249401	32928
1332722100	173541	248115	24697
1332722400	172957	243119	32930
1332722700	170425	243437	24698
1332723000	172585	242560	32931
1332723300	169373	241858	24699
1332723600	176360	248225	32932
1332723900	168902	241150	24700
1332724200	168041	235738	32934
1332724500	163249	232665	24701
1332724800	170266	243196	24701
1332725100	178201	250986	32936
1332725400	178274	255216	24702
1332725700	171141	240390	32937
1332726000	167479	239013	24704
1332726300	167623	235108	32939
1332726600	166644	237759	24705
1332726900	169021	237206	32940
1332727200	173095	243320	32941
1332727500	172622	246731	24706
1332727800	175506	246939	32942
1332728100	167368	238844	24707
1332728400	170589	239558	32944
1332728700	170034	242846	24708
1332729000	170624	239610	32945
1332729300	178235	251032	32946
1332729600	169641	242254	24710
1332729900	170270	239077	32948
1332730200	167352	238818	24711
1332730500	167596	235062	32949
1332730800	167382	238863	24712
1332731100	180668	254683	32950
1332731400	176230	252143	24713
1332731700	179379	252747	32952
1332732000	185267	261583	32953
1332732300	186290	267241	24715
1332732600	184377	264370	24715
1332732900	184895	261024	32955
1332733200	180937	259205	24716
1332733500	182268	257080	32956
1332733800	183073	258289	32957
1332734100	184917	261056	32958
1332734400	186266	267202	24719
1332734700	185459	261868	32959
1332735000	184608	264714	24720
1332735300	189095	267326	32960
1332735600	187180	268573	24721
1332735900	188957	267118	32962
1332736200	181129	259491	24722
1332736500	177483	249895	32963
1332736800	177982	254767	24723
1332737100	182545	261615	24723
1332737400	185227	261518	32965
1332737700	178494	255534	24725
1332738000	183241	258536	32967
1332738300	172174	246049	24726
1332738600	174225	245003	32968
1332738900	173651	248264	24727
1332739200	181034	255222	32970
1332739500	179720	257373	24728
1332739800	175931	247562	32971
1332740100	173595	248180	24729
1332740400	179464	252864	32973
1332740700	182356	257204	32973
1332741000	177543	254105	24730
1332741300	175249	246536	32975
1332741600	175410	250902	24731
1332741900	180405	254274	32976
1332742200	175142	250499	24733
1332742500	180673	254676	32978
1332742800	182103	260946	24734
1332743100	186803	263876	32979
1332743400	185596	266189	24735
1332743700	178700	255839	24735
1332744000	176311	248128	32981
1332744300	178324	251149	32982
1332744600	176269	252188	24737
1332744900	179446	252831	32983
1332745200	175910	251649	24738
1332745500	183160	258406	32985
1332745800	182805	261998	24739
1332746100	178724	251746	32986
1332746400	176728	252877	24740
1332746700	182910	262154	24741
1332747000	184703	260719	32988
1332747300	186663	267787	24742
1332747600	186417	263291	32990
1332747900	183201	258464	32991
1332748200	182300	261238	24743
1332748500	187695	265208	32992
1332748800	186776	267956	24744
1332749100	184306	260121	32993
1332749400	183622	259094	32994
1332749700	180687	258815	24746
1332750000	179791	257470	24747
1332750300	190263	269060	32996
1332750600	183259	262674	24748
1332750900	181775	256320	32998
1332751200	180939	259192	24749
1332751500	178421	251285	32999
1332751800	180407	258393	24750
1332752100	176563	252623	24750
1332752400	176443	248316	33001
1332752700	175074	250389	24751
1332753000	177663	254274	24752
1332753300	179093	252292	33003
1332753600	184264	264181	24753
1332753900	192045	271731	33005
1332754200	187957	269723	24754
1332754500	192483	272387	33006
1332754800	189654	272270	24755
1332755100	184690	264818	24756
1332755400	183303	258607	33009
1332755700	183694	255066	41262
1332756000	187941	253182	57768
1332756300	197735	255495	82527
1332756600	200268	259296	82529
1332756900	198654	256872	82531
1332757200	201564	261238	82533
1332757500	210664	266637	99042
1332757800	205565	258984	99044
1332758100	211371	267696	99046
1332758400	212774	269801	99048
1332758700	217371	276701	99050
1332759000	220592	281534	99052
1332759300	227962	284335	115564
1332759600	231773	294184	107311
1332759900	238472	295977	123824
1332760200	254043	302825	156847
1332760500	250406	293235	165105
1332760800	231067	264207	165109
1332761100	227014	262252	156857
1332761400	230235	267085	156860
1332761700	262725	307587	173376
1332762000	249147	287206	173380
1332762300	255260	296380	173383
1332762600	295938	357431	173387
1332762900	295338	360660	165134
1332763200	298716	365727	165138
1332763500	296829	358763	173398
1332763800	296076	353500	181660
1332764100	297191	359302	173406
1332764400	300013	355274	189925
1332764700	299486	350349	198187
1332765000	299487	350349	198191
1332765300	308072	359100	206454
1332765600	308814	364343	198200
1332765900	309370	369307	189946
1332766200	310523	371035	189950
1332766500	314234	376603	189954
1332766800	316395	379845	189958
1332767100	319292	388323	181703
1332767400	309779	374043	181707
1332767700	308686	368268	189971
1332768000	310587	366988	198234
1332768300	302407	362973	181719
1332768600	298794	357548	181723
1332768900	306185	368638	181727
1332769200	301649	365961	173470
1332769500	300054	359432	181735
1332769800	290713	349544	173478
1332770100	292718	356684	165220
1332770400	289922	356619	156963
1332770700	286573	351590	156966
1332771000	292904	352824	173493
1332771300	279098	327968	181758
1332771600	301128	356898	190024
1332771900	301536	361641	181766
1332772200	298464	357028	181770
1332772500	297811	356047	181774
1332772800	303423	364467	181778
1332773100	303909	365195	181782
1332773400	301961	366403	173523
1332773700	303279	364246	181790
1332774000	308995	372822	181794
1332774300	308061	371419	181798
1332774600	307478	370541	181802
1332774900	307407	366299	190070
1332775200	303459	364506	181810
1332775500	307994	367176	190078
1332775800	303481	360400	190082
1332776100	304556	362011	190086
1332776400	307089	365812	190090
1332776700	306022	364207	190095
1332777000	310393	366630	198364
1332777300	309639	369632	190103
1332777600	309617	365461	198373
1332777900	308592	363921	198377
1332778200	309425	365169	198381
1332778500	311279	367949	198386
1332778800	306361	356430	206656
1332779100	298335	340247	214927
1332779400	295610	336154	214932
1332779700	303122	339155	231470
1332780000	300707	343800	214941
1332780300	293172	340760	198411
1332780600	280139	329468	181881
1332780900	283753	330755	190153
1332781200	253109	288895	181889
1332781500	247062	275681	190161
1332781800	241870	255476	214969
1332782100	246653	258516	223242
1332782400	254287	274109	214979
1332782700	266598	288447	223252
1332783000	251956	266468	223257
1332783300	261895	277247	231530
1332783600	294332	330066	223266
1332783900	298473	340415	215002
1332784200	301019	340097	223276
1332784500	293013	332216	215011
1332784800	276272	307087	215016
1332785100	288000	324687	215021
1332785400	293641	333152	215025
1332785700	292617	331612	215030
1332786000	295570	331905	223305
1332786300	288361	329358	206769
1332786600	274814	304884	215044
1332786900	270089	297790	215049
1332787200	267168	297543	206782
1332787500	279753	320568	198515
1332787800	286646	326772	206791
1332788100	265355	294814	206796
1332788400	268391	295230	215072
1332788700	251631	282489	190260
1332789000	240387	265611	190264
1332789300	247509	280436	181996
1332789600	266180	296042	206818
1332789900	269528	301064	206823
1332790200	261046	284192	215100
1332790500	268536	295431	215105
1332790800	270822	303000	206836
1332791100	261873	285426	215114
1332791400	251935	274648	206845
1332791700	259863	286544	206850
1332792000	239606	256138	206854
1332792300	253347	272621	215133
1332792600	251278	277792	198589
1332792900	248510	269496	206868
1332793200	258208	284049	206872
1332793500	261067	284198	215152
1332793800	263985	292716	206881
1332794100	265121	294418	206886
1332794400	263766	296523	198615
1332794700	259301	289818	198619
1332795000	253547	289461	182071
1332795300	255935	301324	165523
1332795600	251789	295100	165526
1332795900	254132	286193	190360
1332796200	259800	294697	190364
1332796500	269680	305384	198645
1332796800	248848	286537	173818
1332797100	250533	289064	173822
1332797400	263793	308964	173826
1332797700	252581	296276	165552
1332798000	249342	287271	173833
1332798300	261024	300661	182115
1332798600	266735	309231	182119
1332798900	259253	302142	173844
1332799200	251905	291111	173848
1332799500	257891	295951	182131
1332799800	254643	295217	173856
1332800100	255787	296932	173860
1332800400	259254	297991	182143
1332800700	256495	297991	173867
1332801000	272227	321601	173871
1332801300	273089	322893	173875
1332801600	260089	307522	165599
1332801900	264508	310010	173882
1332802200	260495	299843	182166
1332802500	259684	302766	173890
1332802800	253255	297257	165613
1332803100	258863	309815	157336
1332803400	262159	318904	149058
1332803700	264560	314220	165624
1332804000	268391	315825	173909
1332804300	266172	312492	173913
1332804600	255956	293014	182198
1332804900	247322	280053	182202
1332805200	258488	300954	173924
1332805500	258467	296776	182210
1332805800	263445	300102	190496
1332806100	265460	307269	182218
1332806400	262947	303494	182222
1332806700	261892	301909	182226
1332807000	261841	297686	190513
1332807300	262431	302714	182234
1332807600	255052	295782	173954
1332807900	253521	289337	182242
1332808200	259371	302259	173962
1332808500	250641	285010	182250
1332808800	245851	277818	182254
1332809100	243255	278065	173973
1332809400	242442	276844	173977
1332809700	257680	291423	190550
1332810000	252725	288129	182270
1332810300	258540	292709	190559
1332810600	263178	291377	207134
1332810900	256271	285153	198853
1332811200	253090	280378	198857
1332811500	254663	286881	190575
1332811800	259725	290331	198866
1332812100	252042	282944	190584
1332812400	258866	293183	190588
1332812700	258836	301428	174019
1332813000	256992	302805	165736
1332813300	247947	289227	165739
1332813600	246845	283425	174030
1332813900	252149	291384	174034
1332814200	258082	291994	190613
1332814500	262837	294983	198904
1332814800	260913	287947	207197
1332815100	265762	295223	207201
1332815400	264101	296874	198917
1332815700	256141	289071	190633
1332816000	256516	285485	198926
1332816300	257966	291806	190642
1332816600	265058	302448	190646
1332816900	255464	283899	198939
1332817200	256200	289149	190654
1332817500	258831	284802	207237
1332817800	259243	289565	198952
1332818100	262828	294944	198956
1332818400	257053	282126	207251
1332818700	256575	289701	190675
1332819000	268732	303799	198969
1332819300	258266	292235	190683
1332819600	269493	304936	198978
1332819900	277184	320626	190692
1332820200	276930	320243	190696
1332820500	275084	317469	190700
1332820800	281463	322893	198995
1332821100	281120	326525	190708
1332821400	277129	316384	199004
1332821700	266165	299927	199008
1332822000	260823	296055	190721
1332822300	267710	302240	199017
1332822600	264319	301298	190729
1332822900	265185	298446	199026
1332823200	264087	296796	199030
1332823500	262638	294619	199034
1332823800	260727	295899	190745
1332824100	263060	295249	199043
1332824400	256872	285959	199047
1332824700	248343	289753	165876
1332825000	250565	293086	165880
1332825300	240629	282321	157589
1332825600	250155	288317	174182
1332825900	252338	291592	174185
1332826200	254640	286745	190779
1332826500	256787	285816	199078
1332826800	249579	283295	182492
1332827100	254960	287219	190791
1332827400	253926	285666	190795
1332827700	260105	294937	190799
1332828000	254583	286647	190804
1332828300	252896	284114	190808
1332828600	260006	298933	182516
1332828900	262773	298933	190816
1332829200	257446	295087	182524
1332829500	260187	299199	182528
1332829800	255259	295951	174235
1332830100	249685	291735	165941
1332830400	235637	291403	124459
1332830700	232486	290825	116164
1332831000	229782	290916	107869
1332831300	213931	267124	107871
1332831600	209340	264383	99576
1332831900	210877	266689	99578
1332832200	211003	266878	99580
1332832500	208588	263252	99582
1332832800	213970	267176	107883
1332833100	216715	275447	99586
1332833400	207885	266345	91289
1332833700	210881	266689	99591
1332834000	212124	268554	99593
1332834300	214346	271887	99595
1332834600	217705	276928	99597
1332834900	214018	271393	99599
1332835200	213668	270867	99602
1332835500	208876	267826	91303
1332835800	210540	266169	99606
1332836100	211839	268118	99608
1332836400	213883	271185	99610
1332836700	207446	265676	91311
1332837000	219646	279832	99615
1332837300	217786	277039	99617
1332837600	214302	271809	99619
1332837900	209727	264941	99621
1332838200	223315	285335	99623
1332838500	218834	282762	91323
1332838800	223473	285569	99628
1332839100	220630	281301	99630
1332839400	219602	283912	91329
1332839700	220488	281086	99634
1332840000	217967	281456	91333
1332840300	222567	284205	99638
1332840600	228265	292755	99641
1332840900	218082	281625	91339
1332841200	215970	278455	91341
1332841500	227747	291975	99647
1332841800	226200	293807	91345
1332842100	233869	292852	116260
1332842400	237690	294431	124567
1332842700	233723	292631	116265
1332843000	233439	292202	116268
1332843300	236541	292703	124575
1332843600	238442	295555	124578
1332843900	242594	301785	124581
1332844200	236701	297094	116278
1332844500	243491	298972	132892
1332844800	238204	295191	124589
1332845100	229917	286907	116285
1332845400	242113	296900	132901
1332845700	254623	315675	132903
1332846000	243963	299674	132906
1332846300	248748	298543	149523
1332846600	256167	305521	157833
1332846900	255155	299843	166144
1332847200	258505	300713	174455
1332847500	260372	303513	174459
1332847800	263754	308587	174463
1332848100	274056	319892	182774
1332848400	275005	321315	182778
1332848700	280592	333854	174474
1332849000	288362	341358	182786
1332849300	288464	345665	174482
1332849600	287654	340292	182794
1332849900	276069	327058	174489
1332850200	269663	309127	191111
1332850500	267699	310335	182806
1332850800	269176	304234	199429
1332851100	276484	319359	191124
1332851400	277434	320782	191128
1332851700	282482	328357	191132
1332852000	281233	326480	191136
1332852300	270426	314415	182830
1332852600	271024	315312	182834
1332852900	279943	328695	182838
1332853200	263275	303676	182842
1332853500	264804	305969	182846
1332853800	281340	326629	191161
1332854100	266451	304280	191165
1332854400	281430	322601	199481
1332854700	264766	301746	191174
1332855000	276134	318807	191178
1332855300	281884	327435	191182
1332855600	288370	337167	191186
1332855900	287665	336108	191190
1332856200	284403	335367	182882
1332856500	270650	327201	157947
1332856800	277989	334055	166263
1332857100	277155	332801	166267
1332857400	285058	332184	191211
1332857700	287561	335939	191215
1332858000	301892	353286	199534
1332858300	293976	341403	199538
1332858600	299734	350044	199542
1332858900	285157	328162	199547
1332859200	291180	337200	199551
1332859500	290920	340968	191240
1332859800	284169	330833	191245
1332860100	286857	339025	182934
1332860400	289083	342365	182938
1332860700	293087	340052	199573
1332861000	288975	338038	191261
1332861300	291943	338330	199581
1332861600	287613	340149	182954
1332861900	294611	346490	191274
1332862200	295404	347679	191278
1332862500	292012	342585	191282
1332862800	290775	340727	191286
1332863100	290058	339649	191290
1332863400	292929	343956	191295
1332863700	293284	340325	199616
1332864000	290017	335419	199620
1332864300	287943	328143	207943
1332864600	276869	315682	199629
1332864900	276962	315818	199634
1332865200	277946	317293	199638
1332865500	274948	312791	199642
1332865800	288734	329319	207965
1332866100	282214	323693	199651
1332866400	277216	316189	199655
1332866700	273014	322367	174702
1332867000	266429	316643	166387
1332867300	262240	310355	166390
1332867600	271474	324212	166394
1332867900	270942	319249	174717
1332868200	280771	313187	216322
1332868500	274960	304462	216326
1332868800	270895	306684	199690
1332869100	279730	315779	208015
1332869400	280173	316442	208020
1332869700	278759	314318	208024
1332870000	290230	327370	216350
1332870300	290920	328403	216354
1332870600	280370	320892	199716
1332870900	280322	312492	216364
1332871200	278745	314285	208047
1332871500	285377	324238	208051
1332871800	297071	345951	199734
1332872100	297800	347042	199738
1332872400	303416	359633	191420
1332872700	300405	355111	191424
1332873000	296090	348634	191428
1332873300	288386	332905	199755
1332873600	287981	328130	208083
1332873900	292506	339084	199764
1332874200	297304	342839	206652
1332874500	295824	340617	206652
1332874800	295185	343105	199764
1332875100	265206	311894	172210
1332875400	265903	312940	172210
1332875700	268089	316221	172210
1332876000	273779	314422	192876
1332876300	276936	315714	199764
1332876600	286772	327032	206652
1332876900	276299	307866	213541
1332877200	279652	316345	206652
1332877500	272339	315708	185987
1332877800	271826	311491	192876
1332878100	268978	307217	192876
1332878400	272746	309425	199764
1332878700	278445	321425	192876
1332879000	272361	315740	185987
1332879300	273415	320769	179099
1332879600	275830	317501	192876
1332879900	281345	325778	192876
1332880200	269017	307275	192876
1332880500	274350	315279	192876
1332880800	285929	332658	192876
1332881100	270316	316117	179099
1332881400	262306	314435	158433
1332881700	260433	318515	144657
1332882000	266636	327825	144657
1332882300	257552	317638	137768
1332882600	267165	318281	165322
1332882900	259469	313622	151545
1332883200	262105	317579	151545
1332883500	265845	323192	151545
1332883800	263419	316104	158433
1332884100	267007	321490	158433
1332884400	260423	311608	158433
1332884700	268007	322991	158433
1332885000	266754	324557	151545
1332885300	276491	335725	158433
1332885600	272204	332736	151545
1332885900	264830	318222	158433
1332886200	259963	314363	151545
1332886500	259210	313233	151545
1332886800	257675	314376	144657
1332887100	267951	322906	158433
1332887400	260445	311641	158433
1332887700	252673	303422	151545
1332888000	253780	308529	144657
1332888300	276658	339421	151545
1332888600	282354	347971	151545
1332888900	280956	345873	151545
1332889200	280474	348595	144657
1332889500	274788	343508	137768
1332889800	271884	339149	137768
1332890100	274884	343651	137768
1332890400	282608	351798	144657
1332890700	279145	346601	144657
1332891000	278247	355592	123991
1332891300	266635	320931	158433
1332891600	263391	326402	137768
1332891900	266553	327701	144657
1332892200	270475	333587	144657
1332892500	275836	338187	151545
1332892800	270899	334224	144657
1332893100	263447	319593	151545
1332893400	263831	323615	144657
1332893700	265101	322075	151545
1332894000	261406	319976	144657
1332894300	255217	310686	144657
1332894600	259671	324264	130880
1332894900	274818	322874	179099
1332895200	255866	311660	144657
1332895500	253435	304566	151545
1332895800	266157	323660	151545
1332896100	261603	316825	151545
1332896400	270278	329845	151545
1332896700	266544	320795	158433
1332897000	268803	324186	158433
1332897300	284053	347075	158433
1332897600	265748	319600	158433
1332897900	262642	311491	165322
1332898200	272619	326467	165322
1332898500	271777	328650	158433
1332898800	265990	319963	158433
1332899100	270754	330560	151545
1332899400	278212	341754	151545
1332899700	278606	356131	123991
1332900000	284386	340682	172210
1332900300	276143	338648	151545
1332900600	283066	345593	158433
1332900900	279153	339720	158433
1332901200	277106	336647	158433
1332901500	278056	341520	151545
1332901800	279939	337453	165322
1332902100	281222	342826	158433
1332902400	287440	348712	165322
1332902700	279242	336407	165322
1332903000	262709	315039	158433
1332903300	255874	304780	158433
1332903600	262178	310796	165322
1332903900	269505	325239	158433
1332904200	274901	329891	165322
1332904500	277431	337135	158433
1332904800	274734	339980	144657
1332905100	281564	336446	172210
1332905400	280995	339038	165322
1332905700	273189	330768	158433
1332906000	282027	344034	158433
1332906300	286793	351187	158433
1332906600	284884	348322	158433
1332906900	283973	350401	151545
1332907200	281069	346042	151545
1332907500	279723	344021	151545
1332907800	275596	341273	144657
1332908100	257611	321172	130880
1332908400	267456	332502	137768
1332908700	267823	319268	165322
1332909000	266936	324830	151545
1332909300	264527	317767	158433
1332909600	268689	327461	151545
1332909900	267752	322608	158433
1332910200	265644	326337	144657
1332910500	264785	321601	151545
1332910800	272452	329663	158433
1332911100	269024	324518	158433
1332911400	263850	320197	151545
1332911700	261893	317261	151545
1332912000	261960	313915	158433
1332912300	258803	312622	151545
1332912600	260915	315792	151545
1332912900	262718	315052	158433
1332913200	259164	309718	158433
1332913500	264590	314415	165322
1332913800	263531	316273	158433
1332914100	262733	318521	151545
1332914400	258305	311875	151545
1332914700	247912	296276	151545
1332915000	253030	300512	158433
1332915300	255963	308360	151545
1332915600	263941	320334	151545
1332915900	265940	323335	151545
1332916200	253673	311816	137768
1332916500	245411	313200	110214
1332916800	248019	320561	103326
1332917100	247036	319086	103326
1332917400	238990	313902	89549
1332917700	234798	311056	82661
1332918000	238730	313512	89549
1332918300	235789	312544	82661
1332918600	238811	317079	82661
1332918900	234370	310413	82661
1332919200	233625	309296	82661
1332919500	233036	308412	82661
1332919800	233807	309568	82661
1332920100	231625	306294	82661
1332920400	237447	315032	82661
1332920700	230028	303897	82661
1332921000	235066	311459	82661
1332921300	233417	308984	82661
1332921600	235370	311914	82661
1332921900	233757	312940	75772
1332922200	233556	309192	82661
1332922500	237226	314701	82661
1332922800	233722	312888	75772
1332923100	239007	313928	89549
1332923400	232764	308003	82661
1332923700	231140	305566	82661
1332924000	228033	300902	82661
1332924300	225033	296399	82661
1332924600	226407	301909	75772
1332924900	229842	303617	82661
1332925200	236257	313246	82661
1332925500	231794	306547	82661
1332925800	229415	306424	75772
1332926100	231010	305371	82661
1332926400	232612	307775	82661
1332926700	237482	315084	82661
1332927000	230872	305164	82661
1332927300	239542	318177	82661
1332927600	233737	309464	82661
1332927900	233668	309361	82661
1332928200	233032	308405	82661
1332928500	233655	309341	82661
1332928800	234577	310725	82661
1332929100	233236	308711	82661
1332929400	232863	308152	82661
1332929700	232573	307717	82661
1332930000	234155	313538	75772
1332930300	235081	308035	89549
1332930600	236527	310205	89549
1332930900	242295	315416	96438
1332931200	231216	302233	89549
1332931500	235707	305527	96438
1332931800	230597	301304	89549
1332932100	242511	315740	96438
1332932400	248841	321795	103326
1332932700	248125	317274	110214
1332933000	250499	310497	130880
1332933300	260350	318391	144657
1332933600	258991	316351	144657
1332933900	271914	332301	151545
1332934200	275840	338194	151545
1332934500	274366	339428	144657
1332934800	270702	330482	151545
1332935100	270708	327045	158433
1332935400	275749	338057	151545
1332935700	278738	339097	158433
1332936000	279008	342949	151545
1332936300	274851	340156	144657
1332936600	273159	337615	144657
1332936900	271847	335647	144657
1332937200	276175	335250	158433
1332937500	278881	339311	158433
1332937800	280675	345451	151545
1332938100	261736	320470	144657
1332938400	270512	330196	151545
1332938700	291061	357593	158433
1332939000	268499	327175	151545
1332939300	271420	331560	151545
1332939600	279013	336063	165322
1332939900	272349	329507	158433
1332940200	273119	330664	158433
1332940500	279019	339519	158433
1332940800	268591	323868	158433
1332941100	274647	332957	158433
1332941400	288542	353812	158433
1332941700	265283	322348	151545
1332942000	265553	319307	158433
1332942300	277597	340831	151545
1332942600	270132	326181	158433
1332942900	267988	333301	137768
1332943200	278029	351817	130880
1332943500	276005	345334	137768
1332943800	289918	348985	172210
1332944100	292831	353357	172210
1332944400	286350	347075	165322
1332944700	291830	355300	165322
1332945000	284573	347854	158433
1332945300	282347	337622	172210
1332945600	279091	336180	165322
1332945900	291446	351278	172210
1332946200	281372	339603	165322
1332946500	283055	335237	179099
1332946800	290122	349290	172210
1332947100	282055	333737	179099
1332947400	284847	344820	165322
1332947700	287367	348602	165322
1332948000	275610	330956	165322
1332948300	274954	326525	172210
1332948600	295008	349732	185987
1332948900	296982	352695	185987
1332949200	297458	346516	199764
1332949500	293811	344489	192876
1332949800	300228	350674	199764
1332950100	294485	348946	185987
1332950400	295779	350888	185987
1332950700	291961	352051	172210
1332951000	285533	335510	185987
1332951300	276584	325525	179099
1332951600	282055	333737	179099
1332951900	267511	318800	165322
1332952200	279387	333178	172210
1332952500	258009	314876	144657
1332952800	276164	324894	179099
1332953100	271856	342553	130880
1332953400	261601	320269	144657
1332953700	267008	335276	130880
1332954000	259745	324375	130880
1332954300	259595	320704	137768
1332954600	264231	320769	151545
1332954900	261391	316507	151545
1332955200	267964	322926	158433
1332955500	269265	328325	151545
1332955800	273652	331463	158433
1332956100	265205	329124	137768
1332956400	295037	346328	192876
